order_id,customer_id,order_status,payment_method
6796,2247,In Transit,UPI
6797,3407,Canceled,Net Banking
6798,2065,In Transit,UPI
6799,131,Canceled,Net Banking
6800,2396,In Transit,Loyalty Points
6801,4172,In Transit,Loyalty Points
6802,4671,In Transit,Loyalty Points
6803,2043,In Transit,UPI
6804,1950,Canceled,Cash on Delivery
6805,4007,In Transit,UPI
6806,174,Canceled,UPI
6807,2655,Canceled,Cash on Delivery
6808,4699,Canceled,Cash on Delivery
6809,1232,Canceled,Net Banking
6810,1812,Canceled,Cash on Delivery
6811,4920,In Transit,UPI
6812,4602,Delivered,UPI
6813,4307,Delivered,UPI
6814,2767,In Transit,UPI
6815,3784,Canceled,UPI
6816,893,Delivered,UPI
6817,3228,Canceled,Cash on Delivery
6818,2543,Delivered,Cash on Delivery
6819,2825,Delivered,Cash on Delivery
6820,4141,In Transit,UPI
6821,2032,In Transit,Loyalty Points
6822,1281,In Transit,Net Banking
6823,762,Delivered,Net Banking
6824,2983,Delivered,Net Banking
6825,3137,In Transit,Cash on Delivery
6826,1361,In Transit,Loyalty Points
6827,3842,Canceled,Loyalty Points
6828,4395,In Transit,Cash on Delivery
6829,1774,In Transit,Loyalty Points
6830,2710,Canceled,UPI
6831,4426,In Transit,Loyalty Points
6832,3622,Delivered,UPI
6833,3233,In Transit,Net Banking
6834,2508,Canceled,UPI
6835,4246,Delivered,Loyalty Points
6836,3937,Canceled,Net Banking
6837,2331,Canceled,Net Banking
6838,2045,Delivered,Loyalty Points
6839,14,Canceled,Loyalty Points
6840,2147,Canceled,UPI
6841,3508,Canceled,Net Banking
6842,3417,In Transit,Loyalty Points
6843,1328,Canceled,Loyalty Points
6844,1994,In Transit,UPI
6845,774,Delivered,Cash on Delivery
6846,617,Delivered,Cash on Delivery
6847,192,Delivered,UPI
6848,1000,Canceled,UPI
6849,1184,In Transit,UPI
6850,1905,Delivered,UPI
6851,610,Delivered,UPI
6852,773,In Transit,Loyalty Points
6853,2437,Canceled,Loyalty Points
6854,282,In Transit,UPI
6855,1235,Delivered,Cash on Delivery
6856,2054,Canceled,UPI
6857,232,Canceled,UPI
6858,3472,Canceled,UPI
6859,4314,Canceled,Cash on Delivery
6860,1852,In Transit,UPI
6861,1221,In Transit,Cash on Delivery
6862,4133,Canceled,UPI
6863,2774,In Transit,UPI
6864,4020,Delivered,Loyalty Points
6865,2504,In Transit,Net Banking
6866,1752,Delivered,Loyalty Points
6867,277,Canceled,Cash on Delivery
6868,3844,In Transit,Cash on Delivery
6869,2546,Delivered,Cash on Delivery
6870,1234,In Transit,Loyalty Points
6871,2923,In Transit,Cash on Delivery
6872,230,Canceled,Loyalty Points
6873,120,Delivered,Loyalty Points
6874,70,Canceled,Net Banking
6875,282,Delivered,Net Banking
6876,3443,Delivered,Loyalty Points
6877,2487,Delivered,Net Banking
6878,4765,In Transit,Loyalty Points
6879,4143,In Transit,Loyalty Points
6880,3314,Canceled,Net Banking
6881,2626,Delivered,UPI
6882,4769,Delivered,UPI
6883,1322,Delivered,Loyalty Points
6884,4452,Canceled,Cash on Delivery
6885,2126,Canceled,Net Banking
6886,2210,Delivered,Cash on Delivery
6887,2748,In Transit,Loyalty Points
6888,2788,In Transit,Net Banking
6889,2219,Delivered,Loyalty Points
6890,4428,Delivered,Cash on Delivery
6891,4676,Canceled,UPI
6892,4930,Delivered,Net Banking
6893,4316,Canceled,Cash on Delivery
6894,3970,Delivered,Net Banking
6895,4528,Delivered,UPI
6896,459,In Transit,Net Banking
6897,3632,Delivered,Cash on Delivery
6898,2464,Delivered,Loyalty Points
6899,1134,Canceled,UPI
6900,4017,In Transit,Cash on Delivery
6901,3167,In Transit,Loyalty Points
6902,413,Canceled,Loyalty Points
6903,1083,In Transit,Cash on Delivery
6904,874,Canceled,UPI
6905,3745,Canceled,Cash on Delivery
6906,3720,In Transit,Net Banking
6907,536,Canceled,Loyalty Points
6908,2701,Delivered,Cash on Delivery
6909,4533,Canceled,UPI
6910,1160,In Transit,UPI
6911,1102,Canceled,Net Banking
6912,1793,In Transit,Cash on Delivery
6913,525,Canceled,Cash on Delivery
6914,4117,Delivered,UPI
6915,4812,Delivered,Net Banking
6916,4610,Canceled,Net Banking
6917,1505,In Transit,UPI
6918,1671,Canceled,Loyalty Points
6919,1523,Delivered,Cash on Delivery
6920,4007,Delivered,UPI
6921,2342,In Transit,UPI
6922,3228,Delivered,Cash on Delivery
6923,4970,In Transit,UPI
6924,931,Delivered,UPI
6925,3777,In Transit,UPI
6926,2517,In Transit,UPI
6927,2876,Delivered,Net Banking
6928,938,Canceled,UPI
6929,4319,Delivered,Cash on Delivery
6930,2467,Delivered,UPI
6931,2054,In Transit,UPI
6932,3105,Canceled,UPI
6933,2746,In Transit,Net Banking
6934,4184,Canceled,Cash on Delivery
6935,3046,In Transit,Loyalty Points
6936,3634,Canceled,Loyalty Points
6937,4535,Delivered,Cash on Delivery
6938,3557,Delivered,Loyalty Points
6939,3339,In Transit,Cash on Delivery
6940,2532,In Transit,Cash on Delivery
6941,1907,Delivered,UPI
6942,2572,In Transit,Loyalty Points
6943,91,In Transit,Loyalty Points
6944,3929,In Transit,UPI
6945,1938,In Transit,UPI
6946,2659,Delivered,UPI
6947,4841,In Transit,Net Banking
6948,1481,Canceled,UPI
6949,3679,In Transit,Cash on Delivery
6950,3063,Canceled,Net Banking
6951,1976,Canceled,Net Banking
6952,2475,In Transit,Loyalty Points
6953,4803,Delivered,Net Banking
6954,4956,In Transit,Cash on Delivery
6955,4039,In Transit,Cash on Delivery
6956,3054,Delivered,UPI
6957,2854,In Transit,Cash on Delivery
6958,4271,In Transit,Net Banking
6959,733,Canceled,UPI
6960,818,Delivered,Loyalty Points
6961,2236,Canceled,Cash on Delivery
6962,1816,In Transit,Net Banking
6963,1007,Delivered,Cash on Delivery
6964,2373,Delivered,Loyalty Points
6965,2107,Canceled,Loyalty Points
6966,3329,Delivered,Loyalty Points
6967,4312,Canceled,UPI
6968,2649,In Transit,Loyalty Points
6969,4092,In Transit,Net Banking
6970,1705,Canceled,Cash on Delivery
6971,2093,Delivered,Loyalty Points
6972,3277,Delivered,Net Banking
6973,2456,Canceled,Net Banking
6974,703,Delivered,Net Banking
6975,759,In Transit,Loyalty Points
6976,302,In Transit,UPI
6977,1842,In Transit,Cash on Delivery
6978,2975,In Transit,Cash on Delivery
6979,3846,Delivered,Net Banking
6980,2014,Canceled,Loyalty Points
6981,1954,Canceled,Net Banking
6982,1908,Canceled,Net Banking
6983,2400,Canceled,UPI
6984,3836,Delivered,Cash on Delivery
6985,2615,Delivered,Loyalty Points
6986,4668,In Transit,Net Banking
6987,116,Delivered,Loyalty Points
6988,3745,In Transit,Loyalty Points
6989,1955,Canceled,UPI
6990,1910,In Transit,Cash on Delivery
6991,4354,Canceled,Net Banking
6992,990,Canceled,Cash on Delivery
6993,4237,Delivered,Cash on Delivery
6994,4384,In Transit,UPI
6995,231,In Transit,Cash on Delivery
6996,1966,Canceled,Net Banking
6997,3333,In Transit,Cash on Delivery
6998,1988,Delivered,Loyalty Points
6999,999,Canceled,Net Banking
7000,4661,Canceled,Cash on Delivery
7001,237,In Transit,UPI
7002,2282,In Transit,Loyalty Points
7003,4995,Canceled,UPI
7004,1443,Canceled,Cash on Delivery
7005,3254,Delivered,Loyalty Points
7006,1928,Canceled,Loyalty Points
7007,3477,In Transit,Cash on Delivery
7008,2630,Delivered,Cash on Delivery
7009,2466,In Transit,UPI
7010,14,In Transit,Net Banking
7011,270,Canceled,Net Banking
7012,3662,In Transit,Net Banking
7013,2852,In Transit,Loyalty Points
7014,1639,Canceled,Cash on Delivery
7015,4547,Canceled,Net Banking
7016,2325,Delivered,UPI
7017,1025,Delivered,Loyalty Points
7018,1063,Delivered,Net Banking
7019,3376,Delivered,Net Banking
7020,4174,In Transit,Loyalty Points
7021,3378,In Transit,UPI
7022,4386,Canceled,Cash on Delivery
7023,1142,In Transit,UPI
7024,4065,Canceled,UPI
7025,4663,Delivered,Loyalty Points
7026,436,In Transit,Net Banking
7027,2679,Delivered,UPI
7028,1417,Canceled,Net Banking
7029,4913,In Transit,Cash on Delivery
7030,2962,Canceled,UPI
7031,994,In Transit,Loyalty Points
7032,2325,Canceled,Loyalty Points
7033,2784,Canceled,UPI
7034,1266,Canceled,UPI
7035,1603,Canceled,Loyalty Points
7036,653,In Transit,Loyalty Points
7037,2401,In Transit,UPI
7038,3985,Canceled,Loyalty Points
7039,2705,In Transit,Cash on Delivery
7040,778,Delivered,Net Banking
7041,4005,Delivered,Loyalty Points
7042,4982,In Transit,Cash on Delivery
7043,2609,Delivered,Cash on Delivery
7044,4929,Delivered,Loyalty Points
7045,2404,In Transit,UPI
7046,166,Canceled,Cash on Delivery
7047,381,In Transit,UPI
7048,1728,Delivered,Loyalty Points
7049,597,Delivered,UPI
7050,2893,In Transit,Loyalty Points
7051,3126,Delivered,Cash on Delivery
7052,4639,Canceled,Net Banking
7053,3383,Canceled,Cash on Delivery
7054,389,Delivered,UPI
7055,3826,In Transit,UPI
7056,1487,Canceled,Net Banking
7057,1491,Delivered,Cash on Delivery
7058,1255,Canceled,Net Banking
7059,2066,In Transit,Loyalty Points
7060,1500,Canceled,UPI
7061,3697,Canceled,Loyalty Points
7062,2087,Canceled,UPI
7063,3989,Canceled,Net Banking
7064,594,Delivered,Net Banking
7065,2229,Delivered,Net Banking
7066,3202,In Transit,Cash on Delivery
7067,4852,In Transit,Loyalty Points
7068,2769,Delivered,UPI
7069,547,In Transit,Net Banking
7070,3515,Delivered,Net Banking
7071,3911,In Transit,Net Banking
7072,151,Delivered,Cash on Delivery
7073,4731,In Transit,Loyalty Points
7074,3713,Delivered,UPI
7075,3867,In Transit,Net Banking
7076,2247,Delivered,Net Banking
7077,1181,Canceled,Loyalty Points
7078,3637,Delivered,Loyalty Points
7079,2440,Canceled,UPI
7080,2090,In Transit,UPI
7081,1163,Canceled,Cash on Delivery
7082,358,Canceled,Loyalty Points
7083,4638,Canceled,UPI
7084,1746,In Transit,UPI
7085,4020,Canceled,Loyalty Points
7086,4825,Canceled,Net Banking
7087,2189,Canceled,Cash on Delivery
7088,4939,In Transit,UPI
7089,3414,Canceled,UPI
7090,1853,In Transit,Cash on Delivery
7091,2571,In Transit,Net Banking
7092,4214,In Transit,UPI
7093,18,Delivered,UPI
7094,1037,Delivered,UPI
7095,534,Delivered,Net Banking
7096,1808,In Transit,UPI
7097,2642,Delivered,Net Banking
7098,1423,Delivered,Loyalty Points
7099,114,Delivered,Loyalty Points
7100,4706,Canceled,UPI
7101,2085,Canceled,UPI
7102,949,Delivered,Net Banking
7103,3035,In Transit,Cash on Delivery
7104,2596,In Transit,UPI
7105,4903,In Transit,Net Banking
7106,1136,In Transit,Net Banking
7107,1545,Canceled,Net Banking
7108,4422,Delivered,Loyalty Points
7109,1878,In Transit,UPI
7110,2671,Canceled,Net Banking
7111,1128,Delivered,UPI
7112,3701,In Transit,Loyalty Points
7113,1841,Canceled,Cash on Delivery
7114,1979,In Transit,Net Banking
7115,422,Canceled,Net Banking
7116,2001,In Transit,Net Banking
7117,4819,Delivered,Loyalty Points
7118,800,Canceled,UPI
7119,880,In Transit,Cash on Delivery
7120,3762,In Transit,Loyalty Points
7121,1450,Delivered,UPI
7122,3963,Canceled,Net Banking
7123,2878,Delivered,Loyalty Points
7124,980,Canceled,Cash on Delivery
7125,3717,Delivered,Net Banking
7126,3159,In Transit,Net Banking
7127,1754,Delivered,Cash on Delivery
7128,492,Canceled,UPI
7129,382,Delivered,Loyalty Points
7130,599,In Transit,Loyalty Points
7131,3030,In Transit,Loyalty Points
7132,4723,In Transit,Loyalty Points
7133,4580,Canceled,UPI
7134,3795,In Transit,UPI
7135,333,Delivered,Cash on Delivery
7136,559,Canceled,UPI
7137,4584,Delivered,Net Banking
7138,2549,In Transit,Net Banking
7139,4155,Canceled,Cash on Delivery
7140,3644,Canceled,Net Banking
7141,3114,Canceled,UPI
7142,1728,Canceled,UPI
7143,275,Delivered,Net Banking
7144,2837,Delivered,Net Banking
7145,3664,In Transit,Loyalty Points
7146,1576,Canceled,UPI
7147,2311,Canceled,Cash on Delivery
7148,1404,In Transit,Cash on Delivery
7149,915,Canceled,UPI
7150,4518,Canceled,Net Banking
7151,3647,In Transit,UPI
7152,473,Canceled,Loyalty Points
7153,4095,Delivered,Loyalty Points
7154,1051,Canceled,Loyalty Points
7155,1787,Canceled,Loyalty Points
7156,2834,Canceled,Cash on Delivery
7157,766,In Transit,UPI
7158,222,Delivered,Cash on Delivery
7159,4688,Delivered,Net Banking
7160,1426,Canceled,Cash on Delivery
7161,4043,In Transit,Net Banking
7162,4921,In Transit,Cash on Delivery
7163,1695,Delivered,Loyalty Points
7164,2835,Delivered,Cash on Delivery
7165,3076,Canceled,UPI
7166,3128,Canceled,Cash on Delivery
7167,4280,In Transit,Cash on Delivery
7168,3210,Canceled,UPI
7169,4033,Delivered,Cash on Delivery
7170,1354,Canceled,UPI
7171,3575,Canceled,Cash on Delivery
7172,3454,Canceled,UPI
7173,4412,Delivered,UPI
7174,3738,In Transit,UPI
7175,479,In Transit,Loyalty Points
7176,1952,In Transit,Cash on Delivery
7177,2125,Canceled,Net Banking
7178,2230,Canceled,Cash on Delivery
7179,2375,Delivered,UPI
7180,1598,Delivered,Cash on Delivery
7181,952,In Transit,Cash on Delivery
7182,2059,In Transit,UPI
7183,2811,In Transit,Cash on Delivery
7184,2206,Delivered,Net Banking
7185,3271,In Transit,Loyalty Points
7186,1018,Delivered,Cash on Delivery
7187,1098,Delivered,Cash on Delivery
7188,595,Canceled,Net Banking
7189,127,Canceled,Cash on Delivery
7190,1152,Delivered,Net Banking
7191,247,Delivered,UPI
7192,240,In Transit,UPI
7193,908,Delivered,UPI
7194,711,Canceled,Net Banking
7195,1867,Canceled,Net Banking
7196,571,In Transit,Net Banking
7197,1940,In Transit,Net Banking
7198,4264,Canceled,UPI
7199,4085,Canceled,Cash on Delivery
7200,4885,Canceled,Loyalty Points
7201,2287,In Transit,Loyalty Points
7202,3753,In Transit,Cash on Delivery
7203,776,Canceled,UPI
7204,591,Delivered,Net Banking
7205,1449,Delivered,Net Banking
7206,425,Delivered,Cash on Delivery
7207,1679,Canceled,UPI
7208,2595,Delivered,UPI
7209,2195,Canceled,Cash on Delivery
7210,126,In Transit,Net Banking
7211,3062,Delivered,Cash on Delivery
7212,4727,In Transit,UPI
7213,4418,In Transit,UPI
7214,2996,Canceled,Cash on Delivery
7215,1509,Delivered,UPI
7216,1105,In Transit,Loyalty Points
7217,2037,Canceled,Cash on Delivery
7218,2080,Canceled,UPI
7219,3898,In Transit,UPI
7220,668,In Transit,Loyalty Points
7221,4982,In Transit,Cash on Delivery
7222,441,Delivered,Cash on Delivery
7223,771,In Transit,Loyalty Points
7224,1226,In Transit,Net Banking
7225,2678,Canceled,Cash on Delivery
7226,124,Canceled,Cash on Delivery
7227,575,Delivered,Net Banking
7228,1201,Delivered,Loyalty Points
7229,2083,In Transit,Loyalty Points
7230,2584,Canceled,Net Banking
7231,4297,Canceled,Loyalty Points
7232,3947,Delivered,Cash on Delivery
7233,3124,Canceled,Net Banking
7234,4143,Canceled,Loyalty Points
7235,2583,Delivered,UPI
7236,3546,In Transit,UPI
7237,1839,Delivered,Loyalty Points
7238,547,Canceled,Cash on Delivery
7239,3324,Delivered,UPI
7240,3406,Delivered,Cash on Delivery
7241,3359,In Transit,UPI
7242,3737,Delivered,Loyalty Points
7243,280,In Transit,Net Banking
7244,3548,Canceled,Loyalty Points
7245,879,Canceled,Net Banking
7246,54,Delivered,Loyalty Points
7247,3771,Canceled,Cash on Delivery
7248,4441,Canceled,Net Banking
7249,4776,In Transit,Loyalty Points
7250,1051,In Transit,Loyalty Points
7251,1306,Delivered,Loyalty Points
7252,3819,In Transit,Loyalty Points
7253,385,In Transit,Net Banking
7254,3369,Delivered,Cash on Delivery
7255,4333,Delivered,Net Banking
7256,1808,In Transit,Net Banking
7257,81,Delivered,Loyalty Points
7258,3916,In Transit,UPI
7259,4480,Delivered,Cash on Delivery
7260,2963,Delivered,UPI
7261,714,In Transit,Cash on Delivery
7262,2225,Delivered,Loyalty Points
7263,3634,In Transit,UPI
7264,4611,Canceled,Loyalty Points
7265,389,Canceled,UPI
7266,1802,Delivered,Cash on Delivery
7267,2632,Delivered,UPI
7268,3343,Canceled,Loyalty Points
7269,1449,In Transit,UPI
7270,400,In Transit,Loyalty Points
7271,2759,Canceled,Net Banking
7272,4909,Delivered,Net Banking
7273,3230,In Transit,UPI
7274,1749,Canceled,Net Banking
7275,2345,Delivered,Loyalty Points
7276,3564,Canceled,Cash on Delivery
7277,4715,Delivered,Loyalty Points
7278,2241,In Transit,Loyalty Points
7279,4669,In Transit,Net Banking
7280,1854,Delivered,Cash on Delivery
7281,2536,In Transit,Loyalty Points
7282,2217,In Transit,UPI
7283,2974,Canceled,Loyalty Points
7284,4701,In Transit,Net Banking
7285,694,Delivered,UPI
7286,3231,In Transit,UPI
7287,875,In Transit,Cash on Delivery
7288,4870,Canceled,Loyalty Points
7289,1851,In Transit,UPI
7290,1108,Delivered,Cash on Delivery
7291,2482,Delivered,Cash on Delivery
7292,3610,In Transit,Cash on Delivery
7293,3987,Delivered,Cash on Delivery
7294,1813,In Transit,Loyalty Points
7295,1018,Canceled,Loyalty Points
7296,411,In Transit,Net Banking
7297,4989,Canceled,Loyalty Points
7298,4451,Delivered,UPI
7299,2805,Delivered,Loyalty Points
7300,4504,Canceled,UPI
7301,101,In Transit,Cash on Delivery
7302,2000,In Transit,Loyalty Points
7303,3291,Canceled,UPI
7304,4428,Delivered,Loyalty Points
7305,1126,Delivered,Cash on Delivery
7306,1032,Canceled,Net Banking
7307,2612,In Transit,UPI
7308,859,Canceled,Net Banking
7309,4237,Canceled,Net Banking
7310,4353,In Transit,Net Banking
7311,1446,Canceled,Cash on Delivery
7312,4380,In Transit,UPI
7313,2185,In Transit,Cash on Delivery
7314,1774,Canceled,Net Banking
7315,4684,Canceled,Cash on Delivery
7316,2011,Canceled,Loyalty Points
7317,824,Canceled,UPI
7318,1197,In Transit,Cash on Delivery
7319,3052,In Transit,Loyalty Points
7320,4608,In Transit,Cash on Delivery
7321,4244,Canceled,Loyalty Points
7322,4478,Canceled,UPI
7323,1686,Delivered,UPI
7324,1176,In Transit,Net Banking
7325,4995,In Transit,UPI
7326,4531,In Transit,Net Banking
7327,3772,In Transit,Loyalty Points
7328,2480,In Transit,Net Banking
7329,652,In Transit,UPI
7330,1336,Delivered,Cash on Delivery
7331,1217,Delivered,Net Banking
7332,2419,Delivered,Loyalty Points
7333,1962,Canceled,Net Banking
7334,97,In Transit,Cash on Delivery
7335,4479,Canceled,UPI
7336,3,Delivered,Cash on Delivery
7337,1983,In Transit,UPI
7338,1846,Canceled,Loyalty Points
7339,3771,In Transit,UPI
7340,3014,In Transit,Net Banking
7341,3611,Canceled,Cash on Delivery
7342,509,In Transit,Net Banking
7343,4858,Canceled,Net Banking
7344,3850,Canceled,Net Banking
7345,1222,In Transit,UPI
7346,192,Delivered,Net Banking
7347,3601,Canceled,Cash on Delivery
7348,3539,Delivered,UPI
7349,3211,Canceled,Cash on Delivery
7350,81,Delivered,Cash on Delivery
7351,1042,In Transit,Loyalty Points
7352,1463,In Transit,Loyalty Points
7353,604,Delivered,Net Banking
7354,398,Delivered,UPI
7355,4411,Delivered,Net Banking
7356,4437,Canceled,Cash on Delivery
7357,3669,Canceled,Loyalty Points
7358,1428,In Transit,Cash on Delivery
7359,217,Canceled,Cash on Delivery
7360,1066,Delivered,Loyalty Points
7361,4621,Delivered,UPI
7362,4351,Delivered,Cash on Delivery
7363,1949,In Transit,Cash on Delivery
7364,4825,Delivered,Net Banking
7365,1431,Delivered,Net Banking
7366,1748,Delivered,Loyalty Points
7367,4089,Canceled,Loyalty Points
7368,295,Canceled,UPI
7369,4742,Canceled,Cash on Delivery
7370,2202,Delivered,Net Banking
7371,2755,Canceled,Cash on Delivery
7372,3925,Canceled,Net Banking
7373,3406,Delivered,Net Banking
7374,3892,Delivered,Net Banking
7375,442,Delivered,UPI
7376,4324,Canceled,Cash on Delivery
7377,4076,Delivered,Loyalty Points
7378,4299,Delivered,Net Banking
7379,4072,Canceled,Net Banking
7380,1250,Canceled,Loyalty Points
7381,2938,Canceled,UPI
7382,2644,Delivered,Net Banking
7383,4781,In Transit,UPI
7384,1580,In Transit,Loyalty Points
7385,4485,In Transit,UPI
7386,1364,In Transit,Loyalty Points
7387,3377,Canceled,UPI
7388,2184,Delivered,UPI
7389,131,Canceled,Loyalty Points
7390,2720,In Transit,Cash on Delivery
7391,1034,In Transit,Net Banking
7392,3759,Canceled,UPI
7393,845,In Transit,Net Banking
7394,3989,Delivered,Loyalty Points
7395,4970,In Transit,Loyalty Points
7396,4767,Delivered,UPI
7397,3285,In Transit,Net Banking
7398,3891,In Transit,UPI
7399,3465,Canceled,UPI
7400,746,In Transit,UPI
7401,1026,Delivered,Cash on Delivery
7402,1934,Delivered,Net Banking
7403,3381,Canceled,UPI
7404,75,In Transit,Net Banking
7405,3351,Canceled,Net Banking
7406,2048,Delivered,Net Banking
7407,801,In Transit,UPI
7408,1082,In Transit,Net Banking
7409,4620,Delivered,UPI
7410,331,Delivered,UPI
7411,1290,Canceled,UPI
7412,4196,Delivered,Loyalty Points
7413,1660,Canceled,Cash on Delivery
7414,2310,Delivered,UPI
7415,1985,Delivered,Loyalty Points
7416,2248,In Transit,Loyalty Points
7417,3267,Canceled,Net Banking
7418,2080,Delivered,Net Banking
7419,3792,Canceled,Loyalty Points
7420,4650,Delivered,Loyalty Points
7421,4424,Canceled,Net Banking
7422,4439,Delivered,Cash on Delivery
7423,3306,In Transit,Cash on Delivery
7424,4231,In Transit,Cash on Delivery
7425,2844,Delivered,Net Banking
7426,3461,In Transit,Cash on Delivery
7427,1055,Delivered,Net Banking
7428,157,In Transit,UPI
7429,812,Canceled,Cash on Delivery
7430,2987,In Transit,UPI
7431,3823,In Transit,Cash on Delivery
7432,2112,Delivered,Cash on Delivery
7433,4231,In Transit,UPI
7434,3554,In Transit,Loyalty Points
7435,2306,In Transit,UPI
7436,303,In Transit,Net Banking
7437,4043,In Transit,UPI
7438,2390,Canceled,Cash on Delivery
7439,239,In Transit,Cash on Delivery
7440,4230,Delivered,Net Banking
7441,2166,Delivered,Loyalty Points
7442,3809,In Transit,Net Banking
7443,2207,In Transit,Net Banking
7444,893,Canceled,Cash on Delivery
7445,2994,In Transit,Net Banking
7446,1259,Delivered,Cash on Delivery
7447,292,Canceled,Cash on Delivery
7448,2765,In Transit,Net Banking
7449,1923,In Transit,UPI
7450,1494,In Transit,UPI
7451,971,In Transit,UPI
7452,2096,Canceled,UPI
7453,1495,Canceled,Loyalty Points
7454,4607,In Transit,Cash on Delivery
7455,1062,Delivered,Loyalty Points
7456,4411,In Transit,UPI
7457,4356,Delivered,Cash on Delivery
7458,4756,In Transit,UPI
7459,4078,Delivered,UPI
7460,1745,Canceled,UPI
7461,1641,Canceled,UPI
7462,4725,In Transit,Cash on Delivery
7463,2702,In Transit,Cash on Delivery
7464,1356,In Transit,UPI
7465,4319,Canceled,UPI
7466,1004,Delivered,Loyalty Points
7467,3923,In Transit,Loyalty Points
7468,2526,In Transit,Cash on Delivery
7469,163,Canceled,Cash on Delivery
7470,3735,Canceled,Net Banking
7471,2296,In Transit,Cash on Delivery
7472,2802,In Transit,UPI
7473,3824,Canceled,UPI
7474,1389,Canceled,UPI
7475,493,In Transit,UPI
7476,4065,In Transit,Cash on Delivery
7477,665,Canceled,UPI
7478,2198,Canceled,Loyalty Points
7479,2010,In Transit,Cash on Delivery
7480,4454,In Transit,Loyalty Points
7481,997,In Transit,Loyalty Points
7482,3260,Delivered,Loyalty Points
7483,435,In Transit,UPI
7484,2251,In Transit,Loyalty Points
7485,273,Canceled,Loyalty Points
7486,2835,In Transit,Cash on Delivery
7487,3646,Canceled,Net Banking
7488,3974,Delivered,UPI
7489,4320,In Transit,Loyalty Points
7490,788,Delivered,Net Banking
7491,3298,Canceled,Cash on Delivery
7492,1927,In Transit,Net Banking
7493,2404,Delivered,UPI
7494,1991,Delivered,Net Banking
7495,2988,In Transit,Loyalty Points
7496,3035,Canceled,Net Banking
7497,218,Canceled,Net Banking
7498,852,Canceled,Loyalty Points
7499,2879,In Transit,Loyalty Points
7500,63,Delivered,Net Banking
7501,3274,Canceled,Cash on Delivery
7502,4287,In Transit,Loyalty Points
7503,4897,Canceled,Loyalty Points
7504,2402,In Transit,Net Banking
7505,252,Delivered,Loyalty Points
7506,1859,Delivered,UPI
7507,4911,Canceled,Cash on Delivery
7508,1050,Canceled,Net Banking
7509,312,In Transit,Loyalty Points
7510,271,Delivered,UPI
7511,687,In Transit,Cash on Delivery
7512,4256,Delivered,Loyalty Points
7513,2416,Canceled,Net Banking
7514,2664,Canceled,Cash on Delivery
7515,1905,Delivered,Net Banking
7516,1004,In Transit,Net Banking
7517,3839,Delivered,Loyalty Points
7518,3773,Canceled,Loyalty Points
7519,4,Canceled,UPI
7520,4490,Delivered,Loyalty Points
7521,525,In Transit,Net Banking
7522,4893,Delivered,Net Banking
7523,3933,Delivered,UPI
7524,3085,Canceled,Net Banking
7525,4920,Canceled,Cash on Delivery
7526,920,Canceled,Cash on Delivery
7527,3840,Delivered,Net Banking
7528,231,In Transit,Loyalty Points
7529,4495,In Transit,Loyalty Points
7530,813,In Transit,UPI
7531,3556,Delivered,UPI
7532,1516,Canceled,Loyalty Points
7533,4971,In Transit,Loyalty Points
7534,3145,In Transit,UPI
7535,1827,Delivered,Net Banking
7536,2736,Canceled,Cash on Delivery
7537,2954,Delivered,UPI
7538,2169,Delivered,Net Banking
7539,2359,In Transit,UPI
7540,2403,In Transit,Cash on Delivery
7541,4509,In Transit,Loyalty Points
7542,100,In Transit,Net Banking
7543,4768,In Transit,UPI
7544,3348,Canceled,UPI
7545,3850,In Transit,UPI
7546,589,Canceled,Net Banking
7547,2645,In Transit,Net Banking
7548,2371,In Transit,Loyalty Points
7549,2070,In Transit,Loyalty Points
7550,30,In Transit,Loyalty Points
7551,3903,Delivered,Net Banking
7552,578,Canceled,UPI
7553,2727,In Transit,Cash on Delivery
7554,326,Canceled,UPI
7555,2400,Canceled,Cash on Delivery
7556,1349,Delivered,UPI
7557,1737,In Transit,Net Banking
7558,625,Canceled,Cash on Delivery
7559,2235,Canceled,Loyalty Points
7560,3555,In Transit,UPI
7561,2963,In Transit,Cash on Delivery
7562,3431,Canceled,Net Banking
7563,924,Delivered,UPI
7564,824,Delivered,Cash on Delivery
7565,3940,Canceled,Loyalty Points
7566,2130,Delivered,Loyalty Points
7567,1853,Canceled,UPI
7568,4497,Delivered,UPI
7569,3850,Canceled,Net Banking
7570,110,In Transit,Cash on Delivery
7571,1010,In Transit,Loyalty Points
7572,4730,In Transit,Loyalty Points
7573,3253,Canceled,Loyalty Points
7574,1866,In Transit,Net Banking
7575,25,Delivered,Loyalty Points
7576,246,Delivered,UPI
7577,2106,Delivered,Loyalty Points
7578,1108,Canceled,Cash on Delivery
7579,2804,In Transit,UPI
7580,4346,Delivered,Cash on Delivery
7581,449,Delivered,Cash on Delivery
7582,3038,Delivered,Net Banking
7583,3734,Delivered,UPI
7584,2875,Canceled,Cash on Delivery
7585,1720,Delivered,Net Banking
7586,4250,Canceled,UPI
7587,723,Canceled,Net Banking
7588,3206,Delivered,Net Banking
7589,2889,Canceled,Cash on Delivery
7590,3194,In Transit,Net Banking
7591,4252,Delivered,UPI
7592,1415,In Transit,Net Banking
7593,2319,Delivered,Cash on Delivery
7594,235,Delivered,UPI
7595,2803,Delivered,UPI
7596,457,Canceled,Loyalty Points
7597,3129,In Transit,UPI
